request_id,request_e2e_time,request_e2e_time_normalized,request_e2e_time_piecewise_normalized,request_execution_time,request_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_e2e_time_piecewise_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_num_pauses,request_num_ignored
0_0,4.157807412790135,0.0769964335701876,0.091043621180924,4.045185167575255,0.0749108364365788,0.0983100163284689,0.0143122288864105,4.143495183903724,0.0767313922945134,3.2973579859826714,0.0008741670164323,0.0151826015685676,3.283045757096261,0.000870372682157,0.0159342486445826,,3826,3772,54,69.85185185185185,0,289,0
0_1,4.837841538479552,0.0310118047338432,0.4822094693275479,4.249738893704489,0.0272419159852851,0.1339940275065601,0.4541086172685027,4.383732921211049,0.0281008520590451,2.366477486444637,0.0011744305143645,0.4550576837048184,1.9123688691761345,0.0009490664363156,0.015842077256634,2.828480710508302,2171,2015,156,12.916666666666666,0,285,0
0_10,24.391419294988737,0.0565926201739877,13.632022321492697,10.29274896113202,0.0238810880768724,0.4916698657907545,13.607000468065962,10.784418826922774,0.0250218534267349,16.781510611996055,0.005287180407056,13.60800062879184,3.1745101439300925,0.0010001607258758,0.0176564006565955,1.2312480548862368,3605,3174,431,7.364269141531323,0,636,0
0_100,191.88082099333403,0.6130377667518659,182.038513879622,9.630110720172524,0.0307671269015096,0.2437422496732324,182.0069680234883,9.873852969845755,0.0315458561336925,186.2077249744907,0.0532022071355687,182.00816823976,4.200756951002404,0.0012002162717149,0.0181249074084452,2.649268899578601,3813,3500,313,11.182108626198085,0,574,0
0_101,190.61860071495173,1.466296928576552,185.04799748889457,5.420858851866797,0.0416989142451292,0.1929273449350148,185.00481451814997,5.613786196801812,0.0431829707446293,188.08036113204437,0.0808947789815244,185.00613733389784,3.075546613894403,0.0013228157479115,0.0195249198685185,1.1868822793476284,2455,2325,130,17.884615384615383,0,309,0
0_102,195.83020965731703,0.5845677900218419,184.46998731905748,10.831755089340732,0.0323335972816141,0.5624798906501383,184.43597467732616,11.39423497999087,0.034012641731316,189.4291577092372,0.0544180286438486,184.43740908784957,4.99318303191103,0.0014344105233872,0.0191076177554622,3.6263661477714777,3816,3481,335,10.391044776119402,0,603,0
0_103,192.1673149049748,1.7005957071236706,187.0501616890192,4.912839374970645,0.0434764546457579,0.2500027089845389,187.0044728210196,5.162842083955184,0.0456888679996033,189.9313398201484,0.0919319166602848,187.00588950398145,2.9268669991288334,0.0014166829618242,0.0197873901312066,2.40756744123064,2179,2066,113,18.283185840707965,0,271,0
0_104,193.55193779896945,0.9976904010256156,188.6235439761604,4.743307281285524,0.0244500375323996,0.21062226081267,188.59800825687125,4.953929542098194,0.0255357192891659,189.9408019329421,0.2330561986907265,188.5996558564738,1.342793676070869,0.0016475996025409,0.0186141024022027,1.3151671751402318,1009,815,194,4.201030927835052,0,262,0
0_105,192.0361515246332,4.364457989196208,187.84224204403688,4.074361074017361,0.0925991153185763,0.2170811851974576,187.74470926541835,4.2914422592148185,0.0975327786185186,191.32476608245636,0.0824675715872656,187.74625239335677,3.5800568170379847,0.0015431279383784,0.0161678509585644,2.177176935365424,2364,2320,44,52.72727272727273,0,234,0
0_106,195.6318388704676,1.7160687620216457,190.5151608221523,4.836360105546191,0.0424242114521595,0.325598279479891,190.46988048544156,5.161958385026082,0.0452803367107551,193.79000780149363,0.0742206081200665,190.47115207767288,3.320127316052094,0.0012715922313489,0.0161564128857367,0.8552125690039247,2725,2611,114,22.903508771929825,0,303,0
0_107,198.51898830127905,1.127948797166358,192.5514244173365,5.9021492504980415,0.0335349389232843,0.0995149984955787,192.5173240522854,6.00166424899362,0.0341003650511001,195.64899093215357,0.0710417541511087,192.5184611862287,3.131666879868135,0.0011371339433072,0.0163068032336675,1.2562932423315942,2930,2754,176,15.647727272727272,0,370,0
0_108,201.4061375434976,0.9545314575521212,195.21541687969216,6.123962929472327,0.0290235209927598,0.0962373565416783,195.1859372574836,6.2202002860140055,0.0294796222085971,197.9551227444317,0.0838082653448059,195.1871096476136,2.7691854869481176,0.0011723901299526,0.0163555203747198,0.447316336678341,2573,2362,211,11.19431279620853,0,379,0
0_109,205.32206448935904,0.7718874604863122,197.7263761801099,7.4818471893668175,0.0281272450728075,0.1425040946342051,197.697713205358,7.624351284001023,0.0286629747518835,201.0980120403692,0.0698742223906772,197.6988946851478,3.400298835011199,0.0011814797897884,0.0158798964247737,0.2577107432298362,3144,2878,266,10.819548872180452,0,472,0
0_11,21.986869433661923,0.1998806312151083,16.732345424838027,5.077291941037402,0.0461571994639763,0.2254387100692838,16.684138782555237,5.302730651106685,0.048206642282788,20.033707617549226,0.0071192990822847,16.685329105524318,3.3495688349939883,0.001190322969081,0.0177560165101154,0.0828662433195859,2924,2814,110,25.581818181818186,0,297,0
0_110,202.01609762501903,2.3220241106324027,198.5975741983804,3.3875835523940623,0.0389377419815409,0.0706901466473937,198.5578239259776,3.458273699041456,0.0397502724027753,200.63486984698105,0.1048249058761656,198.5589091119342,2.077045921003446,0.0010851859566371,0.0158761813567587,2.523432216374204,2001,1914,87,22.0,0,216,0
0_111,205.2801516437903,1.3777191385489282,200.4865161398513,4.755662713199854,0.0319171994174486,0.070362219819799,200.45412671077065,4.826024933019653,0.0323894290806688,202.98466637474485,0.0861564797855453,200.45520079381987,2.530539663974196,0.001074083049225,0.0154059414029896,0.1650623080786317,2505,2356,149,15.812080536912752,0,311,0
0_112,228.36939242249355,0.1452731503959882,202.7660795086072,25.09331527375616,0.0159626687492087,0.5262951022014022,202.749782046536,25.619610375957564,0.0162974620712198,202.76366981049068,18.43306089186279,202.75104457053183,0.013887763954699,0.0012625239958817,0.0162886276157779,0.2210576413199305,1583,11,1572,0.0069974554707379,0,1572,0
0_113,208.67794707696885,1.5121590367896294,202.4303962347668,6.143812457798049,0.0445203801289713,0.1493409452959895,202.3847936738748,6.293153403094038,0.0456025608919857,206.3556654499844,0.0565512922581486,202.3858818820897,3.970871776109561,0.0010882082148834,0.0168281277317715,0.3649902795441448,3787,3649,138,26.44202898550725,0,391,0
0_114,211.1863679012749,1.2137147580533043,205.23591546705345,5.81191889825277,0.0334018327485791,0.1729292147792875,205.20151978824288,5.984848113032058,0.034395678810529,208.4107478042133,0.0762013703123266,205.2026931805705,3.2092280159704387,0.0011733923275943,0.0159518396382851,1.138234564801678,2909,2735,174,15.718390804597702,0,366,0
0_115,217.63426004094072,0.5454492732855657,207.93244645110084,9.57161037134938,0.0239889984244345,0.1545796345453709,207.908070035046,9.72619000589475,0.024376416054874,210.9713769638911,0.0784863753585904,207.90920965815937,3.0633069288451225,0.0011396231134096,0.0166989550803248,0.4868695011828094,3087,2688,399,6.7368421052631575,0,590,0
0_116,212.59293009131216,3.0370418584473167,210.18585891086343,2.404587934026494,0.0343512562003784,0.0373683359939605,210.1509738212917,2.441956270020455,0.0348850895717207,211.48734328127463,0.1769768563023219,210.15209212209504,1.3363694599829614,0.001118300803333,0.0157940972862499,0.805274041602388,1265,1195,70,17.071428571428573,0,155,0
0_117,219.40355565142815,0.5850761484038085,208.9582824005702,10.319583083502948,0.0275188882226745,0.153618705458939,208.9303538624663,10.473201788961887,0.0279285381038983,213.1129865765106,0.0640171182266478,208.93161028563063,4.182632714044303,0.0012564231643269,0.0167748508664468,2.540916353929788,3704,3329,375,8.877333333333333,0,618,0
0_118,217.9188951405231,1.7024913682853366,211.3345953378612,6.52813373808749,0.0510010448288085,0.1080109449103474,211.28275045752525,6.636144682997838,0.0518448803359206,215.7336153725628,0.058639199612004,211.2839602604377,4.450864915037528,0.0012098029124864,0.0170724981871899,1.8137885129544884,3807,3679,128,28.7421875,0,395,0
0_119,219.07928913459185,2.4074647157647453,214.39086541255608,4.666592753957957,0.051281239054483,0.0739245649892836,214.33877181564455,4.740517318947241,0.0520935969115081,217.66053676069717,0.0786630056959512,214.3399723089388,3.321764945052564,0.0012004932942004,0.015590685427414,1.377937635872513,2858,2767,91,30.406593406593405,0,291,0
0_12,25.696700751548637,0.0962423249121671,18.761926281163888,6.650147922104225,0.0249069210565701,0.310697128996253,18.735855700448155,6.960845051100478,0.0260705807157321,21.14865842764266,0.0110149262643972,18.73711236853524,2.412802727194503,0.0012566680870804,0.0170338663816703,1.2812042681034654,2187,1920,267,7.191011235955056,0,402,0
0_120,222.5785914394073,1.612888343763821,217.48121643437585,5.06073805433698,0.0366720148864998,0.0738440675195306,217.4440093175508,5.134582121856511,0.0372071168250471,220.4740368893836,0.0738359132248438,217.44502406221653,3.030027571832761,0.0010147446657176,0.0152503952900271,0.2011175651568919,3124,2986,138,21.63768115942029,0,339,0
0_121,224.85316195432097,1.7296397073409304,219.1053999063147,5.678916954901069,0.043683976576162,0.1134013880509883,219.0608436113689,5.792318342952058,0.044556294945785,222.73260808247144,0.0577476297854476,219.06179558556417,3.671764471102506,0.000951974195256,0.0163119528603811,1.3993187490850687,3987,3857,130,29.66923076923077,0,380,0
0_122,227.6295600363519,1.625925428831085,222.22211478620636,5.262677038321272,0.0375905502737233,0.1836706956382841,222.18321230239235,5.446347733959556,0.0389024838139968,225.3537993072532,0.0721362993941271,222.18422721500596,3.170587004860863,0.0010149126135918,0.0162554337792763,0.5346803900320083,3264,3124,140,22.314285714285717,0,343,0
0_123,229.48840881162323,1.7928781938408065,225.2278987320915,4.126851303270087,0.0322410258067975,0.1672060997225344,225.1943514086306,4.294057402992621,0.0335473234608798,227.4335121137556,0.112036212863919,225.19545444346076,2.23916070512496,0.0011030348301108,0.0160538804520911,0.145604231627658,2158,2030,128,15.859375,0,264,0
0_124,231.9119966351427,2.1473333021772474,226.9931294367028,4.800695725018159,0.0444508863427607,0.1641421949025243,226.94715871522203,4.964837919920683,0.045970721480747,230.17797160428017,0.0714616490544179,226.94816176175695,3.230812889058143,0.001003046534945,0.0160557873228012,0.4699126095511019,3329,3221,108,29.824074074074076,0,317,0
0_125,235.3130053956993,1.3446457451182816,230.110375760046,5.059143293183297,0.0289093902467616,0.1733865127898752,230.0804755897261,5.232529805973172,0.0299001703198466,232.48025021259676,0.0990542182414131,230.081498075718,2.399774622870609,0.0010224859918494,0.0161871724748717,0.0830087484791874,2522,2347,175,13.411428571428573,0,329,0
0_126,239.67646301887,0.8208098048591438,231.418011435428,7.976372329285368,0.027316343593443,0.3104588128626346,231.389631876722,8.286831142148003,0.0283795587059863,234.76090082270093,0.0731798319272758,231.39068277103183,3.3712689459789544,0.0010508943098438,0.0168341171101679,1.07657076488249,3500,3208,292,10.986301369863014,0,503,0
0_127,239.4056014243979,1.760335304591161,233.64594078930403,5.5586012622807175,0.0408720681050052,0.2437235256657004,233.60327663645148,5.802324787946418,0.0426641528525471,237.0224463953637,0.0764835257810144,233.60437995034596,3.419169758912176,0.0011033138944537,0.0175231987428988,1.143149319337681,3235,3099,136,22.78676470588235,0,342,0
0_128,241.4179790199269,1.1834214657839552,236.70011014717872,4.580406874418259,0.0224529748745993,0.1607027316931635,236.67686941381544,4.741109606111422,0.0232407333632912,238.1867914218456,0.2010015117483928,236.6781436096028,1.5099220080301166,0.0012741957873671,0.0158391548925554,0.3462354226503521,1389,1185,204,5.8088235294117645,0,288,0
0_129,245.47413004306145,0.9898150404962156,238.14479145161607,7.213786258129403,0.0290878478150379,0.1452257689088583,238.1151180160232,7.359012027038261,0.0296734355928962,241.5853549449239,0.074196976334436,238.11618381360577,3.470236928900704,0.0010657975825862,0.0156805447505546,0.0539310788735747,3504,3256,248,13.129032258064516,0,467,0
0_13,23.91804681532085,0.2440617021971515,19.14457820286043,4.632877949858084,0.0472742647944702,0.1898016792256385,19.095367186237127,4.822679629083723,0.0492110166233032,22.25499187433161,0.00837598489813,19.09655635623641,3.159624688094482,0.0011891699992828,0.0169699483774412,2.036855709273368,2755,2657,98,27.112244897959183,0,283,0
0_130,243.9386514287908,2.489169912538681,238.4313802108102,5.494764054659754,0.0560690209659158,0.0692831552587449,238.37460421887224,5.564047209918499,0.0567759919379438,242.4320705058053,0.0624342185181059,238.3756491496698,4.05746628693305,0.0010449307975619,0.0153732747243413,3.2109534670598805,3981,3883,98,39.62244897959184,0,356,0
0_131,245.03780007828027,3.5512724649026124,241.51929492719364,3.5268088313750923,0.0511131714692042,0.0434390425216406,241.46755220438357,3.570247873896733,0.0517427228100975,244.003509959206,0.0915241972840232,241.4685034263471,2.535957754822448,0.0009512219635493,0.0149897118706418,0.9503519525751472,2735,2666,69,38.63768115942029,0,241,0
0_132,245.43572452501397,2.6390938120969243,242.27342967421907,3.158556583803147,0.0339629740193886,0.0381110371090471,242.23905690410172,3.1966676209121943,0.0343727701173354,244.03292229399085,0.1273658258319367,242.23999315952443,1.7938653898891062,0.0009362554226978,0.0150838949572375,1.750673870323226,2009,1916,93,20.602150537634408,0,217,0
0_133,250.13568094489165,0.8965436593006869,243.6278043238548,6.440509454347193,0.02308426327723,0.0907767948228865,243.6043946957216,6.53128624917008,0.023409628133226,245.79640951775943,0.1070075792415147,243.60534899037637,2.1920148220378906,0.0009542946547835,0.0155529441832694,0.4150528071913868,2576,2297,279,8.232974910394265,0,429,0
0_134,247.47538068704307,3.2562550090400406,243.85873968610665,3.6098407672252506,0.0474979048319111,0.0550221137236803,243.8105178060941,3.664862880948931,0.0482218800124859,246.27840824821035,0.1036089222752252,243.811556043554,2.467890442116186,0.0010382374598721,0.0157496373530624,1.9722363096661863,2453,2377,76,31.276315789473685,0,234,0
0_135,248.1676587574184,3.3536170102353835,244.3829729772091,3.79223400587216,0.0512464054847589,0.044296785024926,244.3311279665213,3.8365307908970863,0.0518450106877984,247.06910746148787,0.090767489882986,244.3321338370191,2.7379794949665666,0.0010058704977834,0.0148452877828448,1.9309075407218188,2796,2722,74,36.78378378378378,0,256,0
0_136,252.2327835194301,1.9705686212455475,246.9870329253681,5.2243703892454505,0.04081539366598,0.062685327604413,246.94572780258025,5.287055716849864,0.0413051227878895,250.25341775338163,0.0679482535306493,246.9466258992272,3.307689950801432,0.0008980966469729,0.0154637950472533,0.1095672699157148,3811,3683,128,28.7734375,0,363,0
0_137,246.24921728414483,3.0401137936314178,243.878904099832,2.3668287969194357,0.0292201086039436,0.0331133021973073,243.8492751850281,2.3999420991167426,0.0296289148039104,245.00151626300067,0.2215203582848107,243.85031699432105,1.152241077972576,0.0010418092929227,0.0154037163104218,6.390105496393517,1187,1106,81,13.65432098765432,0,155,0
0_138,249.3359686832409,2.352226119653216,244.24204595982457,5.084802251774818,0.0479698325639133,0.0576340213883668,244.19353241007772,5.1424362731631845,0.0485135497468224,247.71520331711508,0.0651025501490447,244.1944579477669,3.5216709070373327,0.0009255376891031,0.015290239303074,0.7924660919234157,3911,3805,106,35.89622641509434,0,352,0
0_139,251.11768822255544,2.2623215155185177,246.10231355080796,5.006755906157196,0.0451059090644792,0.0542130807880312,246.05671923561025,5.060968986945227,0.0455943151977047,249.42228051275012,0.0691303438228243,246.05765204084224,3.365561277139932,0.0009328052320232,0.0152739433315792,1.6444216745439917,3719,3608,111,32.5045045045045,0,343,0
0_14,27.14348110719584,0.2040863241142544,21.82367177706569,5.166235705837607,0.0388438774875008,0.1938752101268619,21.78337019123137,5.360110915964469,0.0403015858343193,24.99724396225065,0.0080196483677416,21.78440127040077,3.21387377101928,0.0010310791693998,0.0161371213905653,0.455170382047072,3250,3117,133,23.43609022556391,0,339,0
0_140,252.78828888572752,2.384795178167241,249.15610277138097,3.621361754601821,0.034163790137753,0.0454166084527969,249.1215105226729,3.666778363054618,0.0345922487080624,251.2048800245393,0.1196783611360358,249.12250307603253,2.0833695018664,0.0009925533596314,0.0149378194451718,0.2867046489845961,2205,2099,106,19.80188679245283,0,244,0
0_141,257.2427292766515,0.9527508491727834,250.06058971518047,7.115750353550538,0.026354630939076,0.0930886114947497,250.03389031160623,7.208838965045288,0.0266994035742418,252.99859604262747,0.0794344100604795,250.03482114543075,2.9647057310212404,0.0009308338244964,0.0157190119778668,1.1574368779547513,3455,3185,270,11.796296296296296,0,476,0
0_142,258.33838693634607,2.3700769443701475,252.7001720715609,5.611254038056359,0.0514793948445537,0.079166519921273,252.64796637836844,5.690420557977632,0.0522056931924553,256.64557815529406,0.0676094779123535,252.6490194900062,3.997611776925624,0.001053111637757,0.0155303557894679,0.3367564573418349,3905,3796,109,34.825688073394495,0,362,0
0_143,259.4729445774574,2.620938834115732,254.7784456428249,4.687030703760684,0.0473437444824311,0.0553712812252342,254.7305425924715,4.742401984985918,0.0479030503533931,257.9601185203064,0.0759376268826336,254.73149330660976,3.229575927834958,0.0009507141383087,0.0152810712843531,1.8987587499432264,3496,3397,99,34.313131313131315,0,319,0
0_144,258.71230704314075,4.042379797549074,257.42186449325527,1.2954258737154305,0.0202410292768036,0.0154998912476003,257.4013812781777,1.3109257649630308,0.0204832150775473,257.7320672012865,0.8054127100040205,257.40241467168744,0.330685923108831,0.001033393509715,0.0153162475289718,0.5447947671636939,384,320,64,5.0,0,85,0
0_145,262.7924983636476,1.1627986653258744,256.8266646400881,5.882572075352073,0.0260290799794339,0.1097764647565782,256.80014982353896,5.992348540108651,0.0265148165491533,259.2295741166454,0.1016586565163315,256.80110253894804,2.429424293106422,0.0009527154090613,0.015765151535408,0.9165849266573788,2776,2550,226,11.283185840707963,0,394,0
