Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.0,0.0,0.12196742792969442,0.0019057410614014753,0.0022040130923205448,0.0022040130923205448,0.00018366775769337873,0.0018713033568339668,,76.0,12.0,64.0,0.1875,0
1,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.0,0.0,0.12196742792969442,0.0019057410614014753,0.0022040130923205448,0.0022040130923205448,0.00022040130923205447,0.0018713033568339668,0.0,74.0,10.0,64.0,0.15625,0
2,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.0,0.0,0.12196742792969442,0.0019057410614014753,0.0022040130923205448,0.0022040130923205448,0.000146934206154703,0.0018713033568339668,0.0,79.0,15.0,64.0,0.234375,0
3,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.12196742792969442,0.0019057410614014753,0.0,0.0,0.12196742792969442,0.0019057410614014753,0.0022040130923205448,0.0022040130923205448,0.00013775081827003405,0.0018713033568339668,0.0,80.0,16.0,64.0,0.25,0
