request_id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,13.015767807158896,0.2410327371696091,13.015767807158896,0.2410327371696091,13.015767807158896,0.2410327371696091,0.0,0.0,13.015767807158896,0.2410327371696091,10.558710699203164,10.558710699203164,0.0027992340135745,0.0455010575547357,,3826.0,3772.0,54.0,69.85185185185185,0
1,20.707055783295274,0.1327375370724056,13.02284928887938,0.0834798031338421,13.02284928887938,0.0834798031338421,0.0,7.6842064944159,13.02284928887938,0.0834798031338421,13.569318146380017,5.885111651964115,0.0029206509439027,0.0457547284417644,2.828480710548229,2171.0,2015.0,156.0,12.916666666666666,0
2,28.46390672209158,0.2140143362563276,17.643046994328554,0.132654488679162,17.643046994328554,0.132654488679162,0.0,10.820859727763011,17.643046994328554,0.132654488679162,22.306725158184022,11.485865430421017,0.0029771553733595,0.0462945982248688,2.748458418617004,3991.0,3858.0,133.0,29.00751879699248,0
3,30.727954864771604,0.3889614539844507,11.272443623245389,0.1426891597879163,11.272443623245389,0.1426891597879163,0.0,19.45551124152617,11.272443623245389,0.1426891597879163,27.143183034461156,7.687671792934982,0.0030640381797269,0.0453768586115247,2.8056011763226536,2588.0,2509.0,79.0,31.75949367088608,0
4,44.78196948415789,0.2369416374823169,18.013458951261054,0.0953093066204288,18.013458951261054,0.0953093066204288,0.0,26.768510532896784,18.013458951261054,0.0953093066204288,36.00990451203473,9.241393979137946,0.002916186172022,0.0464130421805458,0.3291697527665693,3358.0,3169.0,189.0,16.767195767195766,0
5,48.4795087446642,1.1274304359224232,12.61680999075887,0.2934141858316016,12.61680999075887,0.2934141858316016,0.0,35.86269875390526,12.61680999075887,0.2934141858316016,46.5382125568358,10.675513802930531,0.0030800674561253,0.0451464229727536,0.1016910584686794,3509.0,3466.0,43.0,80.6046511627907,0
6,65.24578817079664,0.2824492994406781,20.462148509608472,0.0885807294788245,20.462148509608472,0.0885807294788245,0.0,44.78363966118817,20.462148509608472,0.0885807294788245,54.47832410491641,9.694684443728242,0.0028606327659274,0.046612398553594,1.7090123714190018,3620.0,3389.0,231.0,14.670995670995673,0
7,68.0854610743076,0.4508970932073351,15.311664876238252,0.1014017541472731,15.311664876238252,0.1014017541472731,0.0,52.77379619806933,15.311664876238252,0.1014017541472731,61.07820094680888,8.304404748739557,0.0031278360635553,0.0464056962086007,1.658777287361847,2806.0,2655.0,151.0,17.582781456953644,0
8,72.03667211857001,0.4237451301092353,14.68159689299711,0.0863623346646888,14.68159689299711,0.0863623346646888,0.0,57.35507522557273,14.68159689299711,0.0863623346646888,64.22346034779743,6.868385122224694,0.0032230807706357,0.0459600692398387,3.67564230182294,2301.0,2131.0,170.0,12.53529411764706,0
9,79.16219946778277,0.7837841531463641,15.078999267509367,0.1492970224505878,15.078999267509367,0.1492970224505878,0.0,64.08320020027317,15.078999267509367,0.1492970224505878,74.52231205012731,10.439111849854145,0.0030319813679506,0.0459394793827273,0.0932872908041293,3544.0,3443.0,101.0,34.08910891089109,0
10,102.82313974717214,0.2385687697150165,29.57763294262204,0.0686255984747611,29.57763294262204,0.0686255984747611,0.0,73.2455068045498,29.57763294262204,0.0686255984747611,82.60761779856382,9.362110994014015,0.0029496253919388,0.046903763221829,1.2312480547566622,3605.0,3174.0,431.0,7.364269141531323,0
