request_id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,0.7919398778835667,0.0146655532941401,0.7919398778835667,0.0146655532941401,0.7919398778835667,0.0146655532941401,0.0,0.0,0.7919398778835667,0.0146655532941401,0.1880257666316714,0.1880257666316714,4.984776421836464e-05,0.0111835946528128,,3826.0,3772.0,54.0,69.85185185185185,0
1,1.7418260002357924,0.0111655512835627,1.7418260002357715,0.0111655512835626,1.7418260002357715,0.0111655512835626,0.0,0.0,1.7418260002357715,0.0111655512835626,0.0826286011231003,0.0826286011231003,4.1006749937022496e-05,0.0106358807635428,2.828480710548229,2171.0,2015.0,156.0,12.916666666666666,0
2,1.6952225084504002,0.0127460338981233,1.6952225084503867,0.0127460338981232,1.6952225084503867,0.0127460338981232,0.0,0.0,1.6952225084503867,0.0127460338981232,0.1828557238550283,0.1828557238550283,4.7396506960867896e-05,0.0113711788315441,2.748458418617004,3991.0,3858.0,133.0,29.00751879699248,0
3,1.2409922884330005,0.0157087631447215,1.2409922884329625,0.015708763144721,1.2409922884329625,0.015708763144721,0.0,0.0,1.2409922884329625,0.015708763144721,0.1075649625175412,0.1075649625175412,4.287164707753736e-05,0.014347181340702,2.8056011763226536,2588.0,2509.0,79.0,31.75949367088608,0
4,2.59747022351662,0.0137432286958551,2.58956886311377,0.0137014225561575,2.58956886311377,0.0137014225561575,0.0,0.0079013604027871,2.58956886311377,0.0137014225561575,0.1826626312336383,0.1747612708308512,5.514713500500197e-05,0.012776759747529,0.3291697527665693,3358.0,3169.0,189.0,16.767195767195766,0
5,0.7862157054760868,0.0182840861738624,0.7342653136509314,0.0170759375267658,0.7342653136509314,0.0170759375267658,0.0,0.0519503918251285,0.7342653136509314,0.0170759375267658,0.2405092128572743,0.1885588210321458,5.440242961112113e-05,0.0126908486655537,0.1016910584686794,3509.0,3466.0,43.0,80.6046511627907,0
6,2.967169844572417,0.012844891102045,2.956257166576648,0.0127976500717603,2.956257166576648,0.0127976500717603,0.0,0.0109126779957211,2.956257166576648,0.0127976500717603,0.1778617953072512,0.16694911731153,4.926205881131014e-05,0.0120749266201955,1.7090123714190018,3620.0,3389.0,231.0,14.670995670995673,0
7,1.905165085675172,0.0126169873223521,1.8977088861574167,0.0125676085175987,1.8977088861574167,0.0125676085175987,0.0,0.0074561995177901,1.8977088861574167,0.0125676085175987,0.1433669173865954,0.1359107178688052,5.1190477540039646e-05,0.0116675375383349,1.658777287361847,2806.0,2655.0,151.0,17.582781456953644,0
8,2.4082634360676405,0.0141662555062802,2.408263436067634,0.0141662555062802,2.408263436067634,0.0141662555062802,0.0,0.0,2.408263436067634,0.0141662555062802,0.0997211684225121,0.0997211684225121,4.6795480254581e-05,0.0135796603979125,3.67564230182294,2301.0,2131.0,170.0,12.53529411764706,0
9,1.5200108316602616,0.015049612194656,1.513576954041819,0.0149859104360576,1.513576954041819,0.0149859104360576,0.0,0.0064338776183827,1.513576954041819,0.0149859104360576,0.1702716966185598,0.163837819000177,4.758577374387947e-05,0.013363753812294,0.0932872908041293,3544.0,3443.0,101.0,34.08910891089109,0
10,6.174280333043221,0.0143254764107731,6.1717784896312615,0.0143196716696781,6.1717784896312615,0.0143196716696781,0.0,0.002501843412098,6.1717784896312615,0.0143196716696781,0.1843857420189465,0.1818838986068485,5.730431588117471e-05,0.0138976672645574,1.2312480547566622,3605.0,3174.0,431.0,7.364269141531323,0
11,1.6343627517136632,0.0148578431973969,1.5628081145021633,0.0142073464954742,1.5628081145021633,0.0142073464954742,0.0,0.0715546372115767,1.5628081145021633,0.0142073464954742,0.2254060928012151,0.1538514555896384,5.4673580522259566e-05,0.012808696899204,0.0828662432915408,2924.0,2814.0,110.0,25.581818181818186,0
12,3.570510045663447,0.0133726968002376,3.5609678291556888,0.0133369581616317,3.5609678291556888,0.0133369581616317,0.0,0.0095422165078247,3.5609678291556888,0.0133369581616317,0.100052782629838,0.0905105661220133,4.714091985521529e-05,0.0129979672772794,1.2812042682634832,2187.0,1920.0,267.0,7.191011235955056,0
13,1.533654336388377,0.0156495340447793,1.5247309198261745,0.0155584787737364,1.5247309198261745,0.0155584787737364,0.0,0.0089234165622222,1.5247309198261745,0.0155584787737364,0.1490047544025934,0.1400813378403711,5.27216175537716e-05,0.0141290773672018,2.03685570927507,2755.0,2657.0,98.0,27.112244897959183,0
14,2.2743802083653684,0.0171006030704163,2.2641637098078315,0.0170237872917882,2.2641637098078315,0.0170237872917882,0.0,0.0102164985575363,2.2641637098078315,0.0170237872917882,0.1810722977711307,0.1708557992135944,5.481418004927635e-05,0.015739157222513,0.4551703818704844,3250.0,3117.0,133.0,23.43609022556391,0
15,3.202822443971993,0.0176951516241546,3.196031435725915,0.0176576322415796,3.196031435725915,0.0176576322415796,0.0,0.0067910082460684,3.196031435725915,0.0176576322415796,0.222070023216748,0.2152790149706795,5.856338818571262e-05,0.0164682454185372,1.4489243090136164,3857.0,3676.0,181.0,20.30939226519337,0
16,12.379704814218254,0.0154168179504585,12.369799932821184,0.015404483104385,12.369799932821184,0.015404483104385,0.0,0.0099048813971194,12.369799932821184,0.015404483104385,0.1751722878894348,0.1652674064923154,6.378518197310514e-05,0.0151986706429997,0.1809097103837977,3394.0,2591.0,803.0,3.2266500622665006,0
17,1.8885567154517524,0.0176500627612313,1.8489228262015924,0.0172796525813232,1.8489228262015924,0.0172796525813232,0.0,0.0396338892500871,1.8489228262015924,0.0172796525813232,0.2295107781495744,0.1898768888994872,5.882183670987834e-05,0.0155051022177773,0.107737961635518,3335.0,3228.0,107.0,30.16822429906542,0
18,2.868374220067708,0.0161144619104927,2.861298374206095,0.0160747099674499,2.861298374206095,0.0160747099674499,0.0,0.0070758458616069,2.861298374206095,0.0160747099674499,0.1351582234411452,0.1280823775795383,5.518413510535904e-05,0.0153551460484638,0.370799061332228,2499.0,2321.0,178.0,13.039325842696629,0
19,4.823277414880362,0.0151675390405042,4.822719245571163,0.0151657837911042,4.822719245571163,0.0151657837911042,0.0,0.0005581693093716,4.822719245571163,0.0151657837911042,0.1936698218279673,0.1931116525185956,5.4783447523005857e-05,0.0145585144435609,1.06023444161195,3843.0,3525.0,318.0,11.08490566037736,0
20,2.9990199010041074,0.0158678301640428,2.9852149303543736,0.0157947879912929,2.9852149303543736,0.0157947879912929,0.0,0.0138049706498364,2.9852149303543736,0.0157947879912929,0.2276895567125052,0.2138845860626688,5.924780777359247e-05,0.0146631235147703,0.4858650938099877,3799.0,3610.0,189.0,19.1005291005291,0
21,0.6176004685661951,0.0220571595916498,0.6174881242669314,0.0220531472952475,0.6174881242669314,0.0220531472952475,0.0,0.0001123442992891,0.6174881242669314,0.0220531472952475,0.2131982483246268,0.2130859040253376,5.422033181306302e-05,0.0144429364371988,1.4675128821336756,3958.0,3930.0,28.0,140.35714285714286,0
