request_id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,5.470224570094214,0.1013004550017447,5.470224570094214,0.1013004550017447,3.370080044204169,0.0624088897074846,0.0,0.0,5.470224570094214,0.1013004550017447,4.412167719854219,4.412167719854219,0.0011697157263664,0.0195936453748147,,3826.0,3772.0,54.0,69.85185185185185,0
1,9.91713252058119,0.0635713623114178,5.5243782840468185,0.0354126813079924,3.453301502459751,0.0221365480926907,0.0,4.39275423653437,5.5243782840468185,0.0354126813079924,6.8753740332187405,2.4826197966843706,0.0012320693780071,0.0194984518420669,0.0,2171.0,2015.0,156.0,12.916666666666666,0
2,14.444316432434778,0.1086038829506374,7.568942399216045,0.056909341347489,4.78570588220603,0.0359827509940303,0.0,6.8753740332187405,7.568942399216045,0.056909341347489,11.765340908406694,4.8899668751879535,0.0012674875259688,0.0201426731129931,0.0,3991.0,3858.0,133.0,29.00751879699248,0
3,16.597165864986014,0.2100907071517217,4.851442333403175,0.0614106624481414,3.078309930921613,0.0389659484926786,0.0,11.745723531582843,4.851442333403175,0.0614106624481414,15.068411575269783,3.32268804368694,0.0013243077097197,0.0193513201229902,0.0,2588.0,2509.0,79.0,31.75949367088608,0
4,22.76728762977884,0.1204618393109991,7.717932302500848,0.0408356206481526,4.869293360809153,0.0257634569354981,0.0,15.049355327277937,7.717932302500848,0.0408356206481526,18.95403851241516,3.90468318513722,0.0012321499479764,0.0201759212558924,0.0,3358.0,3169.0,189.0,16.767195767195766,0
5,24.389153189806336,0.5671896090652636,5.454465103110965,0.1268480256537433,3.4778584905085466,0.0808804300118266,0.0,18.934688086695303,5.454465103110965,0.1268480256537433,23.55811810829266,4.623430021597354,0.0013339382635883,0.019326397244504,0.0,3509.0,3466.0,43.0,80.6046511627907,0
6,32.260002741713635,0.1396536915225698,8.721243655492858,0.0377543015389301,5.487457101786709,0.0237552255488602,0.0,23.53875908622081,8.721243655492858,0.0377543015389301,27.62071749739637,4.08195841117556,0.0012044728271394,0.0200834859061353,0.0,3620.0,3389.0,231.0,14.670995670995673,0
7,34.20443280479498,0.2265194225483111,6.603073557886503,0.0437289639595132,4.219518525042431,0.0279438312916717,0.0,27.60135924690852,6.603073557886503,0.0437289639595132,31.21344737390565,3.6120881269971328,0.0013604851702437,0.0198078505356909,0.0,2806.0,2655.0,151.0,17.582781456953644,0
8,37.46904370297001,0.2204061394292353,6.276566283232322,0.0369209781366607,3.98021448329717,0.0234130263723362,0.0,31.19247741973781,6.276566283232322,0.0369209781366607,34.128187978779586,2.93571055904178,0.0013776210976263,0.0196520924952378,0.0,2301.0,2131.0,170.0,12.53529411764706,0
9,40.56633900575429,0.4016469208490523,6.45856205839065,0.0639461589939668,4.082273961622323,0.0404185540754685,0.0,34.10777694736374,6.45856205839065,0.0639461589939668,38.56493828228139,4.45716133491765,0.0012945574600399,0.0198158487472564,0.0,3544.0,3443.0,101.0,34.08910891089109,0
10,51.16953262618552,0.1187228135178318,12.623956853528204,0.0292899230940329,8.009452445430666,0.0185834163467068,0.0,38.54557577265754,12.623956853528204,0.0292899230940329,42.53654337789858,3.990967605241039,0.001257393700454,0.020030137467023,0.0,3605.0,3174.0,431.0,7.364269141531323,0
11,48.52432267451766,0.4411302061319787,6.007129722339036,0.0546102702030821,3.841582771767278,0.0349234797433388,0.0,42.51719295217873,6.007129722339036,0.0546102702030821,46.34973523708607,3.832542284907341,0.0013619553251269,0.0197689767039235,0.0,2924.0,2814.0,110.0,25.581818181818186,0
12,54.316781624427286,0.2034336390427988,7.987954929989163,0.0299174341947159,5.066646627540022,0.0189762045975281,0.0,46.32882669443822,7.987954929989163,0.0299174341947159,49.057523811137735,2.7286971166995144,0.0014211964149476,0.0196975948063279,0.0,2187.0,1920.0,267.0,7.191011235955056,0
13,54.61594311857702,0.5573055420262961,5.57897292963927,0.0569282952004007,3.529696956279438,0.0360173158804024,0.0,49.036970188937886,5.57897292963927,0.0569282952004007,52.71446099003786,3.677490801099978,0.0013840763270982,0.0194028788626444,0.0,2755.0,2657.0,98.0,27.112244897959183,0
14,59.32345005823049,0.4460409778814322,6.608989068192663,0.0496916471292681,4.152764674591138,0.031223794545798,0.0,52.71446099003786,6.608989068192663,0.0496916471292681,56.674911754360565,3.960450764322701,0.0012705969728337,0.0199138218336084,0.0,3250.0,3117.0,133.0,23.43609022556391,0
15,65.0134813853412,0.3591905048913878,8.338569630980592,0.0460694454750309,5.300990351319529,0.0292872395100526,0.0,56.674911754360565,8.338569630980592,0.0460694454750309,61.35275198299848,4.677840228637912,0.0012725354267241,0.0202250243223354,0.0,3857.0,3676.0,181.0,20.30939226519337,0
16,81.0763485033911,0.1009668100913961,19.7235965203925,0.0245623867003642,12.638333846541997,0.0157388964465031,0.0,61.35275198299848,19.7235965203925,0.0245623867003642,64.87732363891827,3.524571655919793,0.0013603132597143,0.0201731318362052,0.0,3394.0,2591.0,803.0,3.2266500622665006,0
